dst_cls,layer,region,source,content_id,delta,dist,a,b,kk
eval,12,task,samecls_samecont,c000,-1.0000572204589844,10.27790355682373,109,46,109
eval,12,question,samecls_samecont,c000,-1.1249732971191406,6.323216438293457,46,1,109
eval,12,final,samecls_samecont,c000,-2.6702880859375e-05,4.2927565574646,1,0,109
eval,12,readout,samecls_samecont,c000,-0.8750667572021484,6.279076099395752,46,0,109
eval,26,task,samecls_samecont,c000,-0.24997901916503906,79.52511596679688,109,46,109
eval,26,question,samecls_samecont,c000,-2.6702880859375e-05,85.7669906616211,46,1,109
eval,26,final,samecls_samecont,c000,-1.3750438690185547,52.435951232910156,1,0,109
eval,26,readout,samecls_samecont,c000,-1.1250457763671875,85.04240417480469,46,0,109
eval,12,task,othercls_samecont,c000,-0.9998664855957031,11.766904830932617,108,46,108
eval,12,question,othercls_samecont,c000,-1.3749809265136719,7.814921855926514,46,1,108
eval,12,final,othercls_samecont,c000,0.12494659423828125,4.963171005249023,1,0,108
eval,12,readout,othercls_samecont,c000,-1.6250534057617188,7.752927780151367,46,0,108
eval,26,task,othercls_samecont,c000,-0.24996185302734375,97.3807144165039,108,46,108
eval,26,question,othercls_samecont,c000,0.6249313354492188,95.67794799804688,46,1,108
eval,26,final,othercls_samecont,c000,-3.750028610229492,85.71025848388672,1,0,108
eval,26,readout,othercls_samecont,c000,-3.375072479248047,95.46126556396484,46,0,108
eval,12,task,samecls_diffcont,c000,-4.1961669921875e-05,11.581155776977539,79,46,79
eval,12,question,samecls_diffcont,c000,-0.24962997436523438,8.518320083618164,46,1,79
eval,12,final,samecls_diffcont,c000,-0.00011444091796875,10.309916496276855,1,0,79
eval,12,readout,samecls_diffcont,c000,0.24990463256835938,8.557268142700195,46,0,79
eval,26,task,samecls_diffcont,c000,-0.125,114.04389953613281,79,46,79
eval,26,question,samecls_diffcont,c000,0.4999427795410156,87.68283081054688,46,1,79
eval,26,final,samecls_diffcont,c000,-0.1250782012939453,53.8956184387207,1,0,79
eval,26,readout,samecls_diffcont,c000,0.4998931884765625,86.94832611083984,46,0,79
eval,12,task,othercls_diffcont,c000,-0.75,12.010517120361328,79,46,79
eval,12,question,othercls_diffcont,c000,-0.9979076385498047,9.775300025939941,46,1,79
eval,12,final,othercls_diffcont,c000,0.24993515014648438,5.422986030578613,1,0,79
eval,12,readout,othercls_diffcont,c000,-0.6243381500244141,9.680685043334961,46,0,79
eval,26,task,othercls_diffcont,c000,-0.24998092651367188,124.29356384277344,79,46,79
eval,26,question,othercls_diffcont,c000,0.3749504089355469,111.41112518310547,46,1,79
eval,26,final,othercls_diffcont,c000,-1.8747730255126953,67.68136596679688,1,0,79
eval,26,readout,othercls_diffcont,c000,-1.7498435974121094,110.4604721069336,46,0,79
eval,12,task,samecls_samecont,c002,-1.1249885559082031,10.995397567749023,102,46,102
eval,12,question,samecls_samecont,c002,-0.6250209808349609,6.79730749130249,46,1,102
eval,12,final,samecls_samecont,c002,1.0000076293945312,10.323054313659668,1,0,102
eval,12,readout,samecls_samecont,c002,0.6249866485595703,6.8739542961120605,46,0,102
eval,26,task,samecls_samecont,c002,0.12499046325683594,100.0115966796875,102,46,102
eval,26,question,samecls_samecont,c002,0.2500038146972656,77.91371154785156,46,1,102
eval,26,final,samecls_samecont,c002,-0.2500019073486328,55.92051315307617,1,0,102
eval,26,readout,samecls_samecont,c002,-0.49999046325683594,77.43560791015625,46,0,102
eval,12,task,othercls_samecont,c002,-0.37500953674316406,12.391809463500977,102,46,102
eval,12,question,othercls_samecont,c002,-0.5000133514404297,7.586515426635742,46,1,102
eval,12,final,othercls_samecont,c002,0.1250762939453125,9.90743637084961,1,0,102
eval,12,readout,othercls_samecont,c002,-0.4999656677246094,7.636970043182373,46,0,102
eval,26,task,othercls_samecont,c002,0.12499237060546875,93.68968200683594,102,46,102
eval,26,question,othercls_samecont,c002,0.37499046325683594,92.24636840820312,46,1,102
eval,26,final,othercls_samecont,c002,-2.12469482421875,71.4986343383789,1,0,102
eval,26,readout,othercls_samecont,c002,-1.7497997283935547,91.79532623291016,46,0,102
eval,12,task,samecls_diffcont,c002,-0.24999618530273438,13.019594192504883,79,46,79
eval,12,question,samecls_diffcont,c002,-2.250011444091797,8.658974647521973,46,1,79
eval,12,final,samecls_diffcont,c002,0.1251354217529297,10.875053405761719,1,0,79
eval,12,readout,samecls_diffcont,c002,-1.3749637603759766,8.70715045928955,46,0,79
eval,26,task,samecls_diffcont,c002,0.25,120.36829376220703,79,46,79
eval,26,question,samecls_diffcont,c002,0.125,90.23870849609375,46,1,79
eval,26,final,samecls_diffcont,c002,-2.249927520751953,65.9171142578125,1,0,79
eval,26,readout,samecls_diffcont,c002,-2.4999141693115234,89.7099838256836,46,0,79
eval,12,task,othercls_diffcont,c002,0.12498664855957031,14.040916442871094,79,46,79
eval,12,question,othercls_diffcont,c002,-2.0000171661376953,11.178475379943848,46,1,79
eval,12,final,othercls_diffcont,c002,0.2501201629638672,9.7593412399292,1,0,79
eval,12,readout,othercls_diffcont,c002,-1.8749675750732422,11.147625923156738,46,0,79
eval,26,task,othercls_diffcont,c002,-0.12499618530273438,134.5709991455078,79,46,79
eval,26,question,othercls_diffcont,c002,0.4999961853027344,115.80696868896484,46,1,79
eval,26,final,othercls_diffcont,c002,-4.62493896484375,95.99317169189453,1,0,79
eval,26,readout,othercls_diffcont,c002,-4.4999542236328125,115.37622833251953,46,0,79
eval,12,task,samecls_samecont,c003,0.375,10.020747184753418,107,46,107
eval,12,question,samecls_samecont,c003,1.1249408721923828,5.777847766876221,46,1,107
eval,12,final,samecls_samecont,c003,-6.866455078125e-05,5.847014904022217,1,0,107
eval,12,readout,samecls_samecont,c003,0.2499256134033203,5.779351234436035,46,0,107
eval,26,task,samecls_samecont,c003,0.12498664855957031,71.07981872558594,107,46,107
eval,26,question,samecls_samecont,c003,0.24998855590820312,76.98650360107422,46,1,107
eval,26,final,samecls_samecont,c003,1.1249141693115234,44.712772369384766,1,0,107
eval,26,readout,samecls_samecont,c003,1.2499103546142578,76.28489685058594,46,0,107
eval,12,task,othercls_samecont,c003,0.12499046325683594,12.221168518066406,105,46,105
eval,12,question,othercls_samecont,c003,0.8750667572021484,11.034971237182617,46,1,105
eval,12,final,othercls_samecont,c003,-6.29425048828125e-05,7.330178260803223,1,0,105
eval,12,readout,othercls_samecont,c003,0.7500057220458984,10.954432487487793,46,0,105
eval,26,task,othercls_samecont,c003,0.12498664855957031,100.03766632080078,105,46,105
eval,26,question,othercls_samecont,c003,0.375,115.83029174804688,46,1,105
eval,26,final,othercls_samecont,c003,-2.1250076293945312,64.82017517089844,1,0,105
eval,26,readout,othercls_samecont,c003,-1.8750324249267578,114.72138214111328,46,0,105
eval,12,task,samecls_diffcont,c003,0.5000495910644531,12.154533386230469,79,46,79
eval,12,question,samecls_diffcont,c003,2.124908447265625,8.00866413116455,46,1,79
eval,12,final,samecls_diffcont,c003,-0.3748741149902344,9.662162780761719,1,0,79
eval,12,readout,samecls_diffcont,c003,1.6249446868896484,8.044610023498535,46,0,79
eval,26,task,samecls_diffcont,c003,0.12498664855957031,106.01667022705078,79,46,79
eval,26,question,samecls_diffcont,c003,0.1250286102294922,95.54222106933594,46,1,79
eval,26,final,samecls_diffcont,c003,2.624917984008789,60.34506607055664,1,0,79
eval,26,readout,samecls_diffcont,c003,2.2499332427978516,94.77706909179688,46,0,79
eval,12,task,othercls_diffcont,c003,0.24995040893554688,13.14007568359375,79,46,79
eval,12,question,othercls_diffcont,c003,0.6249923706054688,8.980716705322266,46,1,79
eval,12,final,othercls_diffcont,c003,0.000186920166015625,8.374166488647461,1,0,79
eval,12,readout,othercls_diffcont,c003,0.12511444091796875,8.967530250549316,46,0,79
eval,26,task,othercls_diffcont,c003,0.12498664855957031,113.9531021118164,79,46,79
eval,26,question,othercls_diffcont,c003,0.37497520446777344,104.0479736328125,46,1,79
eval,26,final,othercls_diffcont,c003,-1.3750171661376953,61.42173767089844,1,0,79
eval,26,readout,othercls_diffcont,c003,-1.3750038146972656,103.1213150024414,46,0,79
eval,12,task,samecls_samecont,c006,0.5000057220458984,10.205547332763672,125,46,125
eval,12,question,samecls_samecont,c006,-0.12496376037597656,6.221736431121826,46,1,125
eval,12,final,samecls_samecont,c006,4.57763671875e-05,9.410648345947266,1,0,125
eval,12,readout,samecls_samecont,c006,-0.12485885620117188,6.291060924530029,46,0,125
eval,26,task,samecls_samecont,c006,0.0,80.01827239990234,125,46,125
eval,26,question,samecls_samecont,c006,0.24999618530273438,82.68538665771484,46,1,125
eval,26,final,samecls_samecont,c006,-0.49991798400878906,50.56959915161133,1,0,125
eval,26,readout,samecls_samecont,c006,-0.49991416931152344,81.98721313476562,46,0,125
eval,12,task,othercls_samecont,c006,0.12498855590820312,10.915827751159668,123,46,123
eval,12,question,othercls_samecont,c006,-1.8749370574951172,8.410801887512207,46,1,123
eval,12,final,othercls_samecont,c006,0.1249847412109375,8.471505165100098,1,0,123
eval,12,readout,othercls_samecont,c006,-1.2499618530273438,8.412121772766113,46,0,123
eval,26,task,othercls_samecont,c006,0.0,89.25858306884766,123,46,123
eval,26,question,othercls_samecont,c006,0.6249847412109375,101.59513854980469,46,1,123
eval,26,final,othercls_samecont,c006,-3.874908447265625,78.07283782958984,1,0,123
eval,26,readout,othercls_samecont,c006,-3.624937057495117,101.08378601074219,46,0,123
eval,12,task,samecls_diffcont,c006,0.6249675750732422,25.024566650390625,59,46,59
eval,12,question,samecls_diffcont,c006,-0.8750228881835938,12.825339317321777,46,1,59
eval,12,final,samecls_diffcont,c006,0.7499675750732422,13.877984046936035,1,0,59
eval,12,readout,samecls_diffcont,c006,-0.12504005432128906,12.848222732543945,46,0,59
eval,26,task,samecls_diffcont,c006,0.125,188.93031311035156,59,46,59
eval,26,question,samecls_diffcont,c006,0.6249771118164062,140.2980194091797,46,1,59
eval,26,final,samecls_diffcont,c006,-0.3750438690185547,104.89737701416016,1,0,59
eval,26,readout,samecls_diffcont,c006,-0.2500438690185547,139.5284423828125,46,0,59
eval,12,task,othercls_diffcont,c006,-1.250030517578125,22.379737854003906,59,46,59
eval,12,question,othercls_diffcont,c006,-1.374990463256836,14.058844566345215,46,1,59
eval,12,final,othercls_diffcont,c006,1.1249637603759766,14.24497127532959,1,0,59
eval,12,readout,othercls_diffcont,c006,-0.5000324249267578,14.062891006469727,46,0,59
eval,26,task,othercls_diffcont,c006,0.24999618530273438,194.96315002441406,59,46,59
eval,26,question,othercls_diffcont,c006,0.6249771118164062,158.46241760253906,46,1,59
eval,26,final,othercls_diffcont,c006,-2.750040054321289,112.41722869873047,1,0,59
eval,26,readout,othercls_diffcont,c006,-2.500040054321289,157.46142578125,46,0,59
eval,12,task,samecls_samecont,c008,0.5,20.465755462646484,73,46,73
eval,12,question,samecls_samecont,c008,-2.75,9.891655921936035,46,1,73
eval,12,final,samecls_samecont,c008,0.0,6.7151665687561035,1,0,73
eval,12,readout,samecls_samecont,c008,-2.9999961853027344,9.822601318359375,46,0,73
eval,26,task,samecls_samecont,c008,-0.125,156.23092651367188,73,46,73
eval,26,question,samecls_samecont,c008,0.0,113.70726776123047,46,1,73
eval,26,final,samecls_samecont,c008,-1.7499866485595703,84.33290100097656,1,0,73
eval,26,readout,samecls_samecont,c008,-1.7499847412109375,113.0687026977539,46,0,73
eval,12,task,othercls_samecont,c008,-0.25,17.47199058532715,73,46,73
eval,12,question,othercls_samecont,c008,-2.75,7.383841514587402,46,1,73
eval,12,final,othercls_samecont,c008,0.0,5.329067707061768,1,0,73
eval,12,readout,othercls_samecont,c008,-2.75,7.33917236328125,46,0,73
eval,26,task,othercls_samecont,c008,-0.125,128.05636596679688,73,46,73
eval,26,question,othercls_samecont,c008,0.25,99.48003387451172,46,1,73
eval,26,final,othercls_samecont,c008,-2.4999961853027344,51.167293548583984,1,0,73
eval,26,readout,othercls_samecont,c008,-2.4999961853027344,98.42974853515625,46,0,73
eval,12,task,samecls_diffcont,c008,-0.75,24.85777473449707,60,46,60
eval,12,question,samecls_diffcont,c008,-3.4999961853027344,11.295027732849121,46,1,60
eval,12,final,samecls_diffcont,c008,0.6250038146972656,10.381539344787598,1,0,60
eval,12,readout,samecls_diffcont,c008,-3.2499866485595703,11.27517032623291,46,0,60
eval,26,task,samecls_diffcont,c008,-0.125,165.65586853027344,60,46,60
eval,26,question,samecls_diffcont,c008,0.125,122.4896469116211,46,1,60
eval,26,final,samecls_diffcont,c008,-2.749979019165039,84.72230529785156,1,0,60
eval,26,readout,samecls_diffcont,c008,-2.6249828338623047,121.6686019897461,46,0,60
eval,12,task,othercls_diffcont,c008,-0.25,26.682907104492188,60,46,60
eval,12,question,othercls_diffcont,c008,-4.0,11.163763999938965,46,1,60
eval,12,final,othercls_diffcont,c008,0.5000038146972656,10.509519577026367,1,0,60
eval,12,readout,othercls_diffcont,c008,-3.999988555908203,11.149541854858398,46,0,60
eval,26,task,othercls_diffcont,c008,-0.25,164.77609252929688,60,46,60
eval,26,question,othercls_diffcont,c008,0.0,120.14320373535156,46,1,60
eval,26,final,othercls_diffcont,c008,-7.249980926513672,103.60130310058594,1,0,60
eval,26,readout,othercls_diffcont,c008,-7.499988555908203,119.78358459472656,46,0,60
eval,12,task,samecls_samecont,c009,0.12499427795410156,15.03461742401123,73,46,73
eval,12,question,samecls_samecont,c009,2.4999942779541016,7.79975700378418,46,1,73
eval,12,final,samecls_samecont,c009,-1.124979019165039,5.3749003410339355,1,0,73
eval,12,readout,samecls_samecont,c009,2.125009536743164,7.747042655944824,46,0,73
eval,26,task,samecls_samecont,c009,0.0,120.25450134277344,73,46,73
eval,26,question,samecls_samecont,c009,-0.25,86.58203887939453,46,1,73
eval,26,final,samecls_samecont,c009,-3.814697265625e-06,45.72419738769531,1,0,73
eval,26,readout,samecls_samecont,c009,-3.814697265625e-06,85.6938247680664,46,0,73
eval,12,task,othercls_samecont,c009,-0.6249942779541016,14.90107250213623,72,46,72
eval,12,question,othercls_samecont,c009,-2.375001907348633,7.416973114013672,46,1,72
eval,12,final,othercls_samecont,c009,-0.8749713897705078,4.924741268157959,1,0,72
eval,12,readout,othercls_samecont,c009,-2.6249828338623047,7.362794399261475,46,0,72
eval,26,task,othercls_samecont,c009,-0.12499618530273438,132.69007873535156,72,46,72
eval,26,question,othercls_samecont,c009,-0.4999961853027344,96.95630645751953,46,1,72
eval,26,final,othercls_samecont,c009,-4.624998092651367,59.26520919799805,1,0,72
eval,26,readout,othercls_samecont,c009,-4.874998092651367,96.13693237304688,46,0,72
eval,12,task,samecls_diffcont,c009,-0.12500572204589844,25.702177047729492,59,46,59
eval,12,question,samecls_diffcont,c009,4.49998664855957,12.937299728393555,46,1,59
eval,12,final,samecls_diffcont,c009,-1.3750133514404297,13.200599670410156,1,0,59
eval,12,readout,samecls_diffcont,c009,2.9999866485595703,12.943022727966309,46,0,59
eval,26,task,samecls_diffcont,c009,-0.12499618530273438,181.11099243164062,59,46,59
eval,26,question,samecls_diffcont,c009,-0.37499046325683594,150.91064453125,46,1,59
eval,26,final,samecls_diffcont,c009,2.499998092651367,104.37937927246094,1,0,59
eval,26,readout,samecls_diffcont,c009,1.8750076293945312,149.8990936279297,46,0,59
eval,12,task,othercls_diffcont,c009,-9.5367431640625e-06,25.826854705810547,59,46,59
eval,12,question,othercls_diffcont,c009,3.124990463256836,12.684537887573242,46,1,59
eval,12,final,othercls_diffcont,c009,-1.3750133514404297,12.01835823059082,1,0,59
eval,12,readout,othercls_diffcont,c009,2.2499828338623047,12.67005443572998,46,0,59
eval,26,task,othercls_diffcont,c009,0.0,178.9755859375,59,46,59
eval,26,question,othercls_diffcont,c009,-0.12499618530273438,150.631591796875,46,1,59
eval,26,final,othercls_diffcont,c009,0.3749866485595703,84.88138580322266,1,0,59
eval,26,readout,othercls_diffcont,c009,0.24999427795410156,149.20223999023438,46,0,59
eval,12,task,samecls_samecont,c011,1.249979019165039,8.293818473815918,125,46,125
eval,12,question,samecls_samecont,c011,-0.5000133514404297,5.044196128845215,46,1,125
eval,12,final,samecls_samecont,c011,0.37499046325683594,4.157784461975098,1,0,125
eval,12,readout,samecls_samecont,c011,0.4999828338623047,5.02492618560791,46,0,125
eval,26,task,samecls_samecont,c011,-0.12499237060546875,99.90544128417969,125,46,125
eval,26,question,samecls_samecont,c011,-0.12499618530273438,74.37970733642578,46,1,125
eval,26,final,samecls_samecont,c011,-0.5000133514404297,38.00611114501953,1,0,125
eval,26,readout,samecls_samecont,c011,-0.7500133514404297,73.58897399902344,46,0,125
eval,12,task,othercls_samecont,c011,-0.1250133514404297,8.94545841217041,124,46,124
eval,12,question,othercls_samecont,c011,-0.2500133514404297,6.084958076477051,46,1,124
eval,12,final,othercls_samecont,c011,0.2499828338623047,4.210250377655029,1,0,124
