dst_cls,layer,region,source,content_id,delta,dist,a,b,kk
eval,10,task,samecls_samecont,c000,0.20324134826660156,5.662158966064453,109,46,109
eval,10,question,samecls_samecont,c000,0.021778106689453125,3.0405993461608887,46,1,109
eval,10,final,samecls_samecont,c000,0.06484222412109375,2.1079790592193604,1,0,109
eval,10,readout,samecls_samecont,c000,0.1106719970703125,3.020324945449829,46,0,109
eval,20,task,samecls_samecont,c000,0.06227302551269531,12.730361938476562,109,46,109
eval,20,question,samecls_samecont,c000,0.04662322998046875,8.600448608398438,46,1,109
eval,20,final,samecls_samecont,c000,0.18149375915527344,8.334712982177734,1,0,109
eval,20,readout,samecls_samecont,c000,0.23944854736328125,8.594671249389648,46,0,109
eval,21,task,samecls_samecont,c000,0.03465843200683594,15.054817199707031,109,46,109
eval,21,question,samecls_samecont,c000,0.06974983215332031,10.310736656188965,46,1,109
eval,21,final,samecls_samecont,c000,0.20790863037109375,9.60747241973877,1,0,109
eval,21,readout,samecls_samecont,c000,0.2754993438720703,10.295448303222656,46,0,109
eval,10,task,othercls_samecont,c000,0.11556434631347656,5.6990790367126465,108,46,108
eval,10,question,othercls_samecont,c000,-0.4547386169433594,3.652031898498535,46,1,108
eval,10,final,othercls_samecont,c000,0.11659622192382812,2.2629306316375732,1,0,108
eval,10,readout,othercls_samecont,c000,-0.32408714294433594,3.6218340396881104,46,0,108
eval,20,task,othercls_samecont,c000,0.003162384033203125,12.718453407287598,108,46,108
eval,20,question,othercls_samecont,c000,-0.18753814697265625,11.150091171264648,46,1,108
eval,20,final,othercls_samecont,c000,-0.7522411346435547,10.542311668395996,1,0,108
eval,20,readout,othercls_samecont,c000,-0.9973411560058594,11.13687801361084,46,0,108
eval,21,task,othercls_samecont,c000,0.017290115356445312,15.650146484375,108,46,108
eval,21,question,othercls_samecont,c000,-0.11331748962402344,13.280173301696777,46,1,108
eval,21,final,othercls_samecont,c000,-0.8233871459960938,11.558147430419922,1,0,108
eval,21,readout,othercls_samecont,c000,-1.0119667053222656,13.242737770080566,46,0,108
eval,10,task,samecls_diffcont,c000,-0.005645751953125,5.093264102935791,79,46,79
eval,10,question,samecls_diffcont,c000,-0.7246379852294922,4.808486461639404,46,1,79
eval,10,final,samecls_diffcont,c000,0.22024154663085938,4.009592056274414,1,0,79
eval,10,readout,samecls_diffcont,c000,-0.5340538024902344,4.791119575500488,46,0,79
eval,20,task,samecls_diffcont,c000,-0.0010547637939453125,12.486002922058105,79,46,79
eval,20,question,samecls_diffcont,c000,0.10090827941894531,11.632339477539062,46,1,79
eval,20,final,samecls_diffcont,c000,0.1730365753173828,9.558947563171387,1,0,79
eval,20,readout,samecls_diffcont,c000,0.28537750244140625,11.587265968322754,46,0,79
eval,21,task,samecls_diffcont,c000,-0.0011196136474609375,15.812664985656738,79,46,79
eval,21,question,samecls_diffcont,c000,0.045135498046875,13.838807106018066,46,1,79
eval,21,final,samecls_diffcont,c000,0.22430038452148438,10.996671676635742,1,0,79
eval,21,readout,samecls_diffcont,c000,0.2599830627441406,13.777022361755371,46,0,79
eval,10,task,othercls_diffcont,c000,0.05875205993652344,4.923350811004639,79,46,79
eval,10,question,othercls_diffcont,c000,-0.6453361511230469,3.9439547061920166,46,1,79
eval,10,final,othercls_diffcont,c000,0.17428016662597656,2.377087354660034,1,0,79
eval,10,readout,othercls_diffcont,c000,-0.49065208435058594,3.9098925590515137,46,0,79
eval,20,task,othercls_diffcont,c000,0.022115707397460938,14.500006675720215,79,46,79
eval,20,question,othercls_diffcont,c000,-0.20119857788085938,9.959969520568848,46,1,79
eval,20,final,othercls_diffcont,c000,-0.6667404174804688,9.16784954071045,1,0,79
eval,20,readout,othercls_diffcont,c000,-0.8753070831298828,9.9427490234375,46,0,79
eval,21,task,othercls_diffcont,c000,0.011333465576171875,18.549224853515625,79,46,79
eval,21,question,othercls_diffcont,c000,-0.1524944305419922,12.229369163513184,46,1,79
eval,21,final,othercls_diffcont,c000,-0.7180423736572266,10.679251670837402,1,0,79
eval,21,readout,othercls_diffcont,c000,-0.8925762176513672,12.195669174194336,46,0,79
eval,10,task,samecls_samecont,c002,0.2193775177001953,4.87030029296875,102,46,102
eval,10,question,samecls_samecont,c002,0.0025882720947265625,3.6410372257232666,46,1,102
eval,10,final,samecls_samecont,c002,-0.059131622314453125,3.7915730476379395,1,0,102
eval,10,readout,samecls_samecont,c002,-0.04942893981933594,3.6443099975585938,46,0,102
eval,20,task,samecls_samecont,c002,0.06941604614257812,11.239483833312988,102,46,102
eval,20,question,samecls_samecont,c002,-0.06132316589355469,9.784259796142578,46,1,102
eval,20,final,samecls_samecont,c002,-0.20966529846191406,8.380491256713867,1,0,102
eval,20,readout,samecls_samecont,c002,-0.302490234375,9.753743171691895,46,0,102
eval,21,task,samecls_samecont,c002,0.03040313720703125,13.55728816986084,102,46,102
eval,21,question,samecls_samecont,c002,0.022218704223632812,11.456171035766602,46,1,102
eval,21,final,samecls_samecont,c002,-0.28237342834472656,9.298360824584961,1,0,102
eval,21,readout,samecls_samecont,c002,-0.2871246337890625,11.409261703491211,46,0,102
eval,10,task,othercls_samecont,c002,-0.12068939208984375,5.630162715911865,102,46,102
eval,10,question,othercls_samecont,c002,-0.026510238647460938,3.7880945205688477,46,1,102
eval,10,final,othercls_samecont,c002,-0.06665802001953125,4.257543563842773,1,0,102
eval,10,readout,othercls_samecont,c002,-0.03804969787597656,3.798299789428711,46,0,102
eval,20,task,othercls_samecont,c002,0.052532196044921875,11.60749340057373,102,46,102
eval,20,question,othercls_samecont,c002,-0.2829914093017578,10.67999267578125,46,1,102
eval,20,final,othercls_samecont,c002,-0.9198474884033203,9.656672477722168,1,0,102
eval,20,readout,othercls_samecont,c002,-1.2610816955566406,10.657746315002441,46,0,102
eval,21,task,othercls_samecont,c002,0.016641616821289062,14.051291465759277,102,46,102
eval,21,question,othercls_samecont,c002,-0.18047332763671875,12.600641250610352,46,1,102
eval,21,final,othercls_samecont,c002,-1.0095176696777344,11.314923286437988,1,0,102
eval,21,readout,othercls_samecont,c002,-1.2296009063720703,12.5726900100708,46,0,102
eval,10,task,samecls_diffcont,c002,0.07685661315917969,4.968277454376221,79,46,79
eval,10,question,samecls_diffcont,c002,0.66448974609375,5.071897506713867,46,1,79
eval,10,final,samecls_diffcont,c002,-0.11764335632324219,4.1695451736450195,1,0,79
eval,10,readout,samecls_diffcont,c002,0.55712890625,5.052281379699707,46,0,79
eval,20,task,samecls_diffcont,c002,0.11096954345703125,13.122127532958984,79,46,79
eval,20,question,samecls_diffcont,c002,0.0102996826171875,10.692666053771973,46,1,79
eval,20,final,samecls_diffcont,c002,-0.18165206909179688,8.471512794494629,1,0,79
eval,20,readout,samecls_diffcont,c002,-0.17121124267578125,10.644380569458008,46,0,79
eval,21,task,samecls_diffcont,c002,0.02805328369140625,16.672256469726562,79,46,79
eval,21,question,samecls_diffcont,c002,0.07259941101074219,12.589713096618652,46,1,79
eval,21,final,samecls_diffcont,c002,-0.1782855987548828,9.700379371643066,1,0,79
eval,21,readout,samecls_diffcont,c002,-0.09841537475585938,12.52690315246582,46,0,79
eval,10,task,othercls_diffcont,c002,0.043308258056640625,5.715044021606445,79,46,79
eval,10,question,othercls_diffcont,c002,0.27057456970214844,5.776376724243164,46,1,79
eval,10,final,othercls_diffcont,c002,-0.07023811340332031,3.9930851459503174,1,0,79
eval,10,readout,othercls_diffcont,c002,0.24835586547851562,5.737609386444092,46,0,79
eval,20,task,othercls_diffcont,c002,0.10493278503417969,16.84215545654297,79,46,79
eval,20,question,othercls_diffcont,c002,-0.2594585418701172,13.75499439239502,46,1,79
eval,20,final,othercls_diffcont,c002,-0.9738903045654297,11.60395336151123,1,0,79
eval,20,readout,othercls_diffcont,c002,-1.3230094909667969,13.708231925964355,46,0,79
eval,21,task,othercls_diffcont,c002,0.04426765441894531,21.137483596801758,79,46,79
eval,21,question,othercls_diffcont,c002,-0.13626670837402344,16.57826805114746,46,1,79
eval,21,final,othercls_diffcont,c002,-1.0453357696533203,13.275703430175781,1,0,79
eval,21,readout,othercls_diffcont,c002,-1.269266128540039,16.506473541259766,46,0,79
eval,10,task,samecls_samecont,c003,0.10885429382324219,5.308405876159668,107,46,107
eval,10,question,samecls_samecont,c003,0.005672454833984375,2.931741237640381,46,1,107
eval,10,final,samecls_samecont,c003,0.08439064025878906,3.613046169281006,1,0,107
eval,10,readout,samecls_samecont,c003,0.09309577941894531,2.9465525150299072,46,0,107
eval,20,task,samecls_samecont,c003,0.023172378540039062,10.722963333129883,107,46,107
eval,20,question,samecls_samecont,c003,-0.04062080383300781,7.721843719482422,46,1,107
eval,20,final,samecls_samecont,c003,-0.03601646423339844,6.880086421966553,1,0,107
eval,20,readout,samecls_samecont,c003,-0.0746612548828125,7.703545093536377,46,0,107
eval,21,task,samecls_samecont,c003,0.00849151611328125,12.610475540161133,107,46,107
eval,21,question,samecls_samecont,c003,-0.023960113525390625,9.600943565368652,46,1,107
eval,21,final,samecls_samecont,c003,-0.07651519775390625,7.165780544281006,1,0,107
eval,21,readout,samecls_samecont,c003,-0.10561943054199219,9.548005104064941,46,0,107
eval,10,task,othercls_samecont,c003,-0.06615257263183594,6.151513576507568,105,46,105
eval,10,question,othercls_samecont,c003,-0.28847503662109375,3.6523149013519287,46,1,105
eval,10,final,othercls_samecont,c003,0.028005599975585938,2.4658656120300293,1,0,105
eval,10,readout,othercls_samecont,c003,-0.262359619140625,3.6265225410461426,46,0,105
eval,20,task,othercls_samecont,c003,-0.011739730834960938,15.783926010131836,105,46,105
eval,20,question,othercls_samecont,c003,-0.2933063507080078,10.68166446685791,46,1,105
eval,20,final,othercls_samecont,c003,-0.8109817504882812,6.800765037536621,1,0,105
eval,20,readout,othercls_samecont,c003,-1.135416030883789,10.597296714782715,46,0,105
eval,21,task,othercls_samecont,c003,0.0058917999267578125,19.180931091308594,105,46,105
eval,21,question,othercls_samecont,c003,-0.23967552185058594,13.335457801818848,46,1,105
eval,21,final,othercls_samecont,c003,-0.8781757354736328,7.936758518218994,1,0,105
eval,21,readout,othercls_samecont,c003,-1.1636829376220703,13.218094825744629,46,0,105
eval,10,task,samecls_diffcont,c003,0.04007911682128906,5.505619049072266,79,46,79
eval,10,question,samecls_diffcont,c003,0.5271110534667969,3.8578219413757324,46,1,79
eval,10,final,samecls_diffcont,c003,-0.04562568664550781,2.951234817504883,1,0,79
eval,10,readout,samecls_diffcont,c003,0.4485435485839844,3.83811354637146,46,0,79
eval,20,task,samecls_diffcont,c003,-0.040805816650390625,14.7777681350708,79,46,79
eval,20,question,samecls_diffcont,c003,0.05825233459472656,9.708145141601562,46,1,79
eval,20,final,samecls_diffcont,c003,0.6026077270507812,8.307090759277344,1,0,79
eval,20,readout,samecls_diffcont,c003,0.6702156066894531,9.67768669128418,46,0,79
eval,21,task,samecls_diffcont,c003,0.0011444091796875,18.750015258789062,79,46,79
eval,21,question,samecls_diffcont,c003,0.06011199951171875,12.30607795715332,46,1,79
eval,21,final,samecls_diffcont,c003,0.6048259735107422,9.478475570678711,1,0,79
eval,21,readout,samecls_diffcont,c003,0.6566181182861328,12.244608879089355,46,0,79
